Time (microseconds),scope4
439000.00,257.840881347656
439083.33,260.418334960938
439166.67,262.351409912109
439250.00,263.64013671875
439333.33,262.995758056641
439416.67,264.284484863281
439500.00,264.928863525391
439583.33,264.284484863281
439666.67,266.217559814453
439750.00,265.573211669922
439833.33,267.506286621094
439916.67,268.795013427734
440000.00,270.728088378906
440083.33,270.728088378906
440166.67,272.016815185547
440250.00,271.372467041016
440333.33,272.661193847656
440416.67,272.016815185547
440500.00,273.949890136719
440583.33,273.949890136719
440666.67,277.171691894531
440750.00,276.52734375
440833.33,276.52734375
440916.67,277.171691894531
441000.00,279.104797363281
441083.33,281.682220458984
441166.67,281.037872314453
441250.00,279.749145507813
441333.33,281.682220458984
441416.67,279.749145507813
441500.00,282.326599121094
441583.33,280.393493652344
441666.67,284.904022216797
441750.00,286.192749023438
441833.33,283.615295410156
441916.67,284.904022216797
442000.00,287.481475830078
442083.33,285.548400878906
442166.67,288.125823974609
442250.00,288.125823974609
442333.33,287.481475830078
442416.67,290.703277587891
442500.00,290.058898925781
442583.33,290.703277587891
442666.67,291.347625732422
442750.00,291.347625732422
442833.33,293.280731201172
442916.67,295.213806152344
443000.00,294.569427490234
443083.33,296.502532958984
443166.67,293.925079345703
443250.00,294.569427490234
443333.33,295.858154296875
443416.67,297.791229248047
443500.00,297.146881103516
443583.33,297.146881103516
443666.67,296.502532958984
443750.00,297.791229248047
443833.33,299.724334716797
443916.67,300.368682861328
444000.00,301.013031005859
444083.33,300.368682861328
444166.67,300.368682861328
444250.00,304.879211425781
444333.33,304.879211425781
444416.67,303.590484619141
444500.00,304.879211425781
444583.33,304.234832763672
444666.67,304.879211425781
444750.00,308.745361328125
444833.33,306.812286376953
444916.67,308.101013183594
445000.00,306.167938232422
445083.33,308.101013183594
445166.67,308.745361328125
445250.00,309.389739990234
445333.33,307.456634521484
445416.67,311.967163085938
445500.00,308.745361328125
445583.33,310.678436279297
445666.67,310.034088134766
445750.00,311.322814941406
445833.33,312.611541748047
445916.67,313.255889892578
446000.00,312.611541748047
446083.33,315.18896484375
446166.67,316.477691650391
446250.00,312.611541748047
446333.33,315.18896484375
446416.67,314.544616699219
446500.00,315.18896484375
446583.33,317.766418457031
446666.67,317.1220703125
446750.00,316.477691650391
446833.33,316.477691650391
446916.67,318.410766601563
447000.00,319.699493408203
447083.33,318.410766601563
447166.67,315.833343505859
447250.00,318.410766601563
447333.33,318.410766601563
447416.67,320.343872070313
447500.00,322.276947021484
447583.33,321.632568359375
447666.67,320.988220214844
447750.00,320.988220214844
447833.33,320.988220214844
447916.67,324.854370117188
448000.00,323.565673828125
448083.33,320.988220214844
448166.67,322.276947021484
448250.00,323.565673828125
448333.33,322.921295166016
448416.67,325.498748779297
448500.00,323.565673828125
448583.33,323.565673828125
448666.67,323.565673828125
448750.00,324.854370117188
448833.33,326.143096923828
448916.67,324.854370117188
449000.00,322.276947021484
449083.33,326.143096923828
449166.67,326.143096923828
449250.00,325.498748779297
449333.33,324.210021972656
449416.67,327.431823730469
449500.00,326.787475585938
449583.33,326.143096923828
449666.67,326.143096923828
449750.00,326.787475585938
449833.33,328.720550537109
449916.67,326.143096923828
450000.00,326.787475585938
450083.33,328.076171875
450166.67,328.076171875
450250.00,327.431823730469
450333.33,328.720550537109
450416.67,328.720550537109
450500.00,329.364898681641
450583.33,330.00927734375
450666.67,330.653625488281
450750.00,330.00927734375
450833.33,326.787475585938
450916.67,332.586700439453
451000.00,330.00927734375
451083.33,330.00927734375
451166.67,328.076171875
451250.00,330.00927734375
451333.33,331.942352294922
451416.67,331.297973632813
451500.00,328.076171875
451583.33,331.297973632813
451666.67,328.720550537109
451750.00,331.942352294922
451833.33,332.586700439453
451916.67,331.942352294922
452000.00,331.297973632813
452083.33,330.653625488281
452166.67,331.942352294922
452250.00,331.942352294922
452333.33,332.586700439453
452416.67,331.297973632813
452500.00,333.231079101563
452583.33,333.231079101563
452666.67,330.653625488281
452750.00,333.875427246094
452833.33,333.231079101563
452916.67,331.297973632813
453000.00,332.586700439453
453083.33,333.231079101563
453166.67,333.875427246094
453250.00,335.808502197266
453333.33,333.875427246094
453416.67,335.164154052734
453500.00,333.875427246094
453583.33,335.164154052734
453666.67,335.808502197266
453750.00,335.164154052734
453833.33,335.808502197266
453916.67,332.586700439453
454000.00,333.875427246094
454083.33,335.808502197266
454166.67,335.808502197266
454250.00,333.875427246094
454333.33,336.452880859375
454416.67,337.097229003906
454500.00,333.231079101563
454583.33,337.741607666016
454666.67,335.808502197266
454750.00,334.519805908203
454833.33,335.808502197266
454916.67,333.875427246094
455000.00,336.452880859375
455083.33,336.452880859375
455166.67,336.452880859375
455250.00,336.452880859375
455333.33,335.808502197266
455416.67,338.385955810547
455500.00,339.030303955078
455583.33,337.097229003906
455666.67,337.097229003906
455750.00,335.164154052734
455833.33,336.452880859375
455916.67,337.097229003906
456000.00,337.741607666016
456083.33,337.741607666016
456166.67,337.741607666016
456250.00,337.741607666016
456333.33,336.452880859375
456416.67,339.674682617188
456500.00,335.164154052734
456583.33,335.808502197266
456666.67,337.097229003906
456750.00,336.452880859375
456833.33,339.030303955078
456916.67,339.030303955078
457000.00,338.385955810547
457083.33,340.319030761719
457166.67,339.030303955078
457250.00,340.319030761719
457333.33,340.963409423828
457416.67,338.385955810547
457500.00,339.030303955078
457583.33,337.741607666016
457666.67,339.030303955078
457750.00,339.030303955078
457833.33,340.319030761719
457916.67,337.097229003906
458000.00,338.385955810547
458083.33,339.030303955078
458166.67,338.385955810547
458250.00,340.963409423828
458333.33,337.741607666016
458416.67,339.030303955078
458500.00,339.674682617188
458583.33,338.385955810547
458666.67,342.896484375
458750.00,341.607757568359
458833.33,339.674682617188
458916.67,340.319030761719
459000.00,340.319030761719
459083.33,341.607757568359
459166.67,342.896484375
459250.00,339.030303955078
459333.33,340.963409423828
459416.67,340.319030761719
459500.00,339.030303955078
459583.33,340.319030761719
459666.67,342.896484375
459750.00,340.319030761719
459833.33,340.319030761719
459916.67,340.963409423828
460000.00,340.319030761719
460083.33,342.252105712891
460166.67,340.319030761719
460250.00,340.963409423828
460333.33,339.674682617188
460416.67,340.319030761719
460500.00,342.896484375
460583.33,342.252105712891
460666.67,342.252105712891
460750.00,341.607757568359
460833.33,339.030303955078
460916.67,342.252105712891
461000.00,340.963409423828
461083.33,340.319030761719
461166.67,342.252105712891
461250.00,341.607757568359
461333.33,341.607757568359
461416.67,340.963409423828
461500.00,342.896484375
461583.33,340.319030761719
461666.67,342.896484375
461750.00,340.319030761719
461833.33,342.252105712891
461916.67,344.185211181641
462000.00,340.319030761719
462083.33,340.319030761719
462166.67,340.963409423828
462250.00,341.607757568359
462333.33,342.896484375
462416.67,340.319030761719
462500.00,342.896484375
462583.33,341.607757568359
462666.67,341.607757568359
462750.00,340.963409423828
462833.33,340.963409423828
462916.67,342.252105712891
463000.00,343.540832519531
463083.33,341.607757568359
463166.67,341.607757568359
463250.00,342.896484375
463333.33,345.473907470703
463416.67,340.963409423828
463500.00,340.319030761719
463583.33,342.896484375
463666.67,340.963409423828
463750.00,344.185211181641
463833.33,341.607757568359
463916.67,342.252105712891
464000.00,343.540832519531
464083.33,344.829559326172
464166.67,344.829559326172
464250.00,345.473907470703
464333.33,342.252105712891
464416.67,342.896484375
464500.00,344.185211181641
464583.33,342.252105712891
464666.67,344.185211181641
464750.00,345.473907470703
464833.33,344.829559326172
464916.67,341.607757568359
465000.00,342.896484375
465083.33,342.896484375
465166.67,345.473907470703
465250.00,342.896484375
465333.33,342.896484375
465416.67,342.896484375
465500.00,342.896484375
465583.33,342.252105712891
465666.67,344.829559326172
465750.00,344.185211181641
465833.33,342.252105712891
465916.67,343.540832519531
466000.00,344.185211181641
466083.33,343.540832519531
466166.67,342.896484375
466250.00,342.252105712891
466333.33,343.540832519531
466416.67,342.252105712891
466500.00,342.896484375
466583.33,342.252105712891
466666.67,345.473907470703
466750.00,342.252105712891
466833.33,340.963409423828
466916.67,339.674682617188
467000.00,345.473907470703
467083.33,340.319030761719
467166.67,340.963409423828
467250.00,342.896484375
467333.33,340.963409423828
467416.67,339.030303955078
467500.00,338.385955810547
467583.33,341.607757568359
467666.67,339.674682617188
467750.00,339.674682617188
467833.33,337.097229003906
467916.67,339.030303955078
468000.00,335.808502197266
468083.33,336.452880859375
468166.67,335.808502197266
468250.00,335.808502197266
468333.33,337.741607666016
468416.67,336.452880859375
468500.00,335.164154052734
468583.33,333.875427246094
468666.67,331.942352294922
468750.00,331.297973632813
468833.33,331.297973632813
468916.67,331.297973632813
469000.00,330.653625488281
469083.33,330.00927734375
469166.67,328.720550537109
469250.00,328.720550537109
469333.33,328.720550537109
469416.67,327.431823730469
469500.00,328.076171875
469583.33,327.431823730469
469666.67,326.787475585938
469750.00,326.787475585938
469833.33,325.498748779297
469916.67,323.565673828125
470000.00,323.565673828125
470083.33,322.921295166016
470166.67,323.565673828125
470250.00,324.854370117188
470333.33,325.498748779297
470416.67,322.276947021484
470500.00,320.343872070313
470583.33,320.343872070313
470666.67,315.833343505859
470750.00,319.699493408203
470833.33,318.410766601563
470916.67,317.766418457031
471000.00,317.766418457031
471083.33,315.833343505859
471166.67,316.477691650391
471250.00,315.833343505859
471333.33,313.900268554688
471416.67,315.833343505859
471500.00,313.900268554688
471583.33,314.544616699219
471666.67,310.678436279297
471750.00,310.678436279297
471833.33,310.678436279297
471916.67,308.101013183594
472000.00,309.389739990234
472083.33,308.745361328125
472166.67,311.967163085938
472250.00,306.812286376953
472333.33,308.101013183594
472416.67,305.523559570313
472500.00,304.234832763672
