Time (microseconds),V_ch1,I_ch2_f
139166.67,272.903747558594,10.930474281311
139375.00,274.178405761719,10.8343696594238
139583.33,272.266418457031,10.7196788787842
139791.67,265.893157958984,10.5992956161499
140000.00,262.706512451172,10.4722137451172
140208.33,263.981170654297,10.3604793548584
140416.67,264.618499755859,10.2571887969971
140625.00,257.607879638672,10.1459083557129
140833.33,256.333221435547,10.0344219207764
141041.67,251.234603881836,9.92992401123047
141250.00,249.959945678711,9.82614326477051
141458.33,244.223999023438,9.72589778900146
141666.67,244.223999023438,9.64471530914307
141875.00,242.31201171875,9.54382038116455
142083.33,241.674682617188,9.44336986541748
142291.67,236.576065063477,9.36343479156494
142500.00,236.576065063477,9.27087211608887
142708.33,237.213394165039,9.18243217468262
142916.67,231.477447509766,9.08918762207031
143125.00,231.477447509766,8.98001289367676
143333.33,225.741500854492,8.88196182250977
143541.67,227.653472900391,8.77408790588379
143750.00,220.00553894043,8.64851760864258
143958.33,218.730880737305,8.53100109100342
144166.67,214.269592285156,8.43959808349609
144375.00,211.720275878906,8.35223007202148
144583.33,206.621658325195,8.26428413391113
144791.67,205.34700012207,8.1700611114502
145000.00,202.79768371582,8.0506477355957
145208.33,199.611053466797,7.92015409469604
145416.67,197.061737060547,7.76721143722534
145625.00,191.325790405273,7.63731527328491
145833.33,190.051132202148,7.528724193573
146041.67,184.952514648438,7.38525867462158
146250.00,182.403198242188,7.24258279800415
146458.33,176.667251586914,7.11499691009521
146666.67,174.117935180664,6.98412895202637
146875.00,169.019317626953,6.84735488891602
147083.33,171.568618774414,6.71517276763916
147291.67,162.008712768555,6.58579969406128
147500.00,160.73405456543,6.42886686325073
147708.33,156.910079956055,6.23927688598633
147916.67,153.086120605469,6.06257820129395
148125.00,150.536804199219,5.91072177886963
148333.33,145.438186645508,5.7588529586792
148541.67,140.339553833008,5.6306676864624
148750.00,136.515594482422,5.50498962402344
148958.33,134.603607177734,5.35506248474121
149166.67,130.779647827148,5.19779682159424
149375.00,125.681022644043,5.05672454833984
149583.33,122.494384765625,4.93349361419678
149791.67,120.582397460938,4.81095933914185
150000.00,116.121101379395,4.65604019165039
150208.33,111.659805297852,4.46687602996826
150416.67,108.473167419434,4.26759481430054
150625.00,101.462562561035,4.09270763397217
150833.33,97.0012664794922,3.93247294425964
151041.67,95.0892868041992,3.76496124267578
151250.00,89.9906616210938,3.60867261886597
151458.33,86.8040237426758,3.43691062927246
151666.67,80.4307403564453,3.24940848350525
151875.00,77.8814315795898,3.0818202495575
152083.33,74.6947937011719,2.91828083992004
152291.67,70.2334976196289,2.75274014472961
152500.00,65.7722015380859,2.57745122909546
152708.33,56.2122840881348,2.38238072395325
152916.67,55.5749588012695,2.20564222335815
153125.00,48.5643501281738,2.02215552330017
153333.33,48.5643501281738,1.84535527229309
153541.67,46.6523666381836,1.69627642631531
153750.00,40.9164161682129,1.55559182167053
153958.33,39.0044326782227,1.39538240432739
154166.67,32.6311531066895,1.2221497297287
154375.00,31.3564987182617,1.07277894020081
154583.33,24.9832210540771,0.94474858045578
154791.67,23.7085647583008,0.824239730834961
155000.00,14.7859754562378,0.696323692798615
155208.33,14.7859754562378,0.555097997188568
155416.67,7.77536869049072,0.400850564241409
155625.00,8.41269683837891,0.249643713235855
155833.33,4.58872938156128,0.104119777679443
156041.67,2.03941798210144,-0.0447669103741646
156250.00,-3.69653272628784,-0.177375793457031
156458.33,-4.33386039733887,-0.330119788646698
156666.67,-14.5311059951782,-0.492861032485962
156875.00,-13.2564506530762,-0.616019010543823
157083.33,-17.0804176330566,-0.734177827835083
157291.67,-22.8163681030273,-0.867819547653198
157500.00,-24.7283515930176,-0.999977886676788
157708.33,-27.2776622772217,-1.13866305351257
157916.67,-29.8269748687744,-1.29487013816833
158125.00,-35.5629234313965,-1.46153080463409
158333.33,-37.4749069213867,-1.62134075164795
158541.67,-43.8481864929199,-1.78056168556213
158750.00,-46.3974990844727,-1.94067430496216
158958.33,-54.0454330444336,-2.08796882629395
159166.67,-54.0454330444336,-2.22413206100464
159375.00,-63.6053504943848,-2.36795544624329
159583.33,-62.330696105957,-2.5346565246582
159791.67,-64.24267578125,-2.6901957988739
160000.00,-68.0666427612305,-2.82249212265015
160208.33,-73.1652679443359,-2.93832850456238
160416.67,-75.0772552490234,-3.07269549369812
160625.00,-80.1758728027344,-3.20767831802368
160833.33,-83.3625106811523,-3.32384395599365
161041.67,-85.2744979858398,-3.44559097290039
161250.00,-92.9224319458008,-3.56675338745117
161458.33,-92.9224319458008,-3.67875933647156
161666.67,-95.4717407226563,-3.79450702667236
161875.00,-98.6583786010742,-3.93525433540344
162083.33,-101.207695007324,-4.08905935287476
162291.67,-105.031661987305,-4.24057531356812
162500.00,-107.58097076416,-4.37346076965332
162708.33,-110.767608642578,-4.49127769470215
162916.67,-118.415542602539,-4.61742305755615
163125.00,-120.327529907227,-4.77352619171143
163333.33,-124.151496887207,-4.92070484161377
163541.67,-126.0634765625,-5.04670858383179
163750.00,-128.61279296875,-5.18042182922363
163958.33,-131.799423217773,-5.30977439880371
164166.67,-134.986068725586,-5.4379677772522
164375.00,-138.810043334961,-5.57801389694214
164583.33,-141.996673583984,-5.72758054733276
164791.67,-145.183319091797,-5.8837947845459
165000.00,-150.281936645508,-6.04328155517578
165208.33,-154.743240356445,-6.19071578979492
165416.67,-156.655212402344,-6.32126426696777
165625.00,-164.940475463867,-6.46707725524902
165833.33,-164.940475463867,-6.62915515899658
166041.67,-169.401779174805,-6.78903675079346
166250.00,-171.951080322266,-6.94329833984375
166458.33,-175.137725830078,-7.08087587356567
166666.67,-179.599014282227,-7.22026252746582
166875.00,-184.060317993164,-7.3799901008606
167083.33,-187.88427734375,-7.53841686248779
167291.67,-192.345581054688,-7.70784759521484
167500.00,-197.444198608398,-7.87668037414551
167708.33,-199.356185913086,-8.04065227508545
167916.67,-205.729461669922,-8.2058744430542
168125.00,-207.641448974609,-8.3593282699585
168333.33,-205.729461669922,-8.51267337799072
168541.67,-210.828079223633,-8.66735458374023
168750.00,-215.28938293457,-8.81321811676025
168958.33,-224.211975097656,-8.93441581726074
169166.67,-226.123947143555,-9.0263500213623
169375.00,-229.310592651367,-9.1242618560791
169583.33,-234.409210205078,-9.25498294830322
169791.67,-238.233184814453,-9.41172504425049
170000.00,-238.233184814453,-9.57744407653809
170208.33,-242.694473266602,-9.70191860198975
170416.67,-243.969131469727,-9.81698703765869
170625.00,-247.155776977539,-9.92264175415039
170833.33,-248.430419921875,-10.0016431808472
171041.67,-252.25439453125,-10.1077032089233
171250.00,-256.078369140625,-10.2351865768433
171458.33,-259.902313232422,-10.3329315185547
171666.67,-260.539642333984,-10.413236618042
171875.00,-262.451629638672,-10.4831657409668
172083.33,-265.638275146484,-10.5557079315186
172291.67,-269.462249755859,-10.6464624404907
172500.00,-270.736907958984,-10.7310762405396
172708.33,-270.099578857422,-10.8057060241699
172916.67,-271.374237060547,-10.8746957778931
173125.00,-274.560882568359,-10.9363174438477
173333.33,-277.747497558594,-10.9968729019165
173541.67,-278.384826660156,-11.0585956573486
173750.00,-281.571472167969,-11.1249876022339
173958.33,-281.571472167969,-11.1935424804688
174166.67,-283.483459472656,-11.2597894668579
174375.00,-283.483459472656,-11.3260555267334
174583.33,-286.670104980469,-11.3815698623657
174791.67,-288.582092285156,-11.4278631210327
175000.00,-293.043365478516,-11.4735288619995
175208.33,-294.318023681641,-11.5272331237793
175416.67,-293.043365478516,-11.6005725860596
175625.00,-294.955352783203,-11.6619071960449
175833.33,-294.955352783203,-11.6848602294922
176041.67,-300.053985595703,-11.7103862762451
176250.00,-298.141998291016,-11.7677307128906
176458.33,-298.779327392578,-11.8444356918335
176666.67,-299.416656494141,-11.9153442382813
176875.00,-302.603302001953,-11.9808940887451
177083.33,-301.328643798828,-12.0249757766724
177291.67,-303.240631103516,-12.0657253265381
177500.00,-303.877960205078,-12.1199102401733
177708.33,-303.240631103516,-12.1750259399414
177916.67,-305.152618408203,-12.2022829055786
178125.00,-305.789947509766,-12.2016315460205
178333.33,-305.152618408203,-12.1995935440063
178541.67,-306.42724609375,-12.1811943054199
178750.00,-306.42724609375,-12.1627492904663
178958.33,-308.339233398438,-12.1729831695557
179166.67,-311.52587890625,-12.2090101242065
179375.00,-307.064575195313,-12.2523670196533
179583.33,-313.437866210938,-12.2924470901489
179791.67,-311.52587890625,-12.3058032989502
180000.00,-311.52587890625,-12.305944442749
180208.33,-310.251220703125,-12.3297700881958
180416.67,-310.251220703125,-12.3503580093384
180625.00,-312.800537109375,-12.3693904876709
180833.33,-310.251220703125,-12.3812408447266
181041.67,-312.800537109375,-12.3685007095337
181250.00,-310.251220703125,-12.3524150848389
181458.33,-318.536499023438,-12.3669843673706
181666.67,-312.800537109375,-12.4041471481323
181875.00,-312.800537109375,-12.4219875335693
182083.33,-312.800537109375,-12.4097585678101
182291.67,-315.349853515625,-12.3884010314941
182500.00,-314.712524414063,-12.3686571121216
182708.33,-314.0751953125,-12.3712282180786
182916.67,-314.0751953125,-12.402325630188
183125.00,-318.536499023438,-12.4124050140381
183333.33,-314.712524414063,-12.4044895172119
183541.67,-318.536499023438,-12.3914279937744
183750.00,-318.536499023438,-12.3858165740967
183958.33,-314.712524414063,-12.3856544494629
184166.67,-316.62451171875,-12.3998651504517
184375.00,-315.349853515625,-12.4072580337524
184583.33,-316.62451171875,-12.4105024337769
184791.67,-316.62451171875,-12.4264259338379
185000.00,-315.349853515625,-12.4167327880859
185208.33,-315.349853515625,-12.419979095459
185416.67,-318.536499023438,-12.4473924636841
185625.00,-316.62451171875,-12.463399887085
185833.33,-316.62451171875,-12.4781970977783
186041.67,-315.987182617188,-12.4746446609497
186250.00,-317.261840820313,-12.471360206604
186458.33,-316.62451171875,-12.4690418243408
186666.67,-315.987182617188,-12.4668989181519
186875.00,-315.987182617188,-12.4742517471313
187083.33,-314.712524414063,-12.4645347595215
187291.67,-318.536499023438,-12.4505262374878
187500.00,-314.0751953125,-12.4138813018799
187708.33,-315.349853515625,-12.3426694869995
187916.67,-312.800537109375,-12.2761211395264
188125.00,-312.163208007813,-12.244758605957
188333.33,-309.613891601563,-12.1899175643921
188541.67,-311.52587890625,-12.1047563552856
188750.00,-308.9765625,-12.0468530654907
188958.33,-305.152618408203,-11.9825563430786
189166.67,-302.603302001953,-11.8879356384277
189375.00,-299.416656494141,-11.8284683227539
189583.33,-297.504669189453,-11.7813930511475
189791.67,-293.680694580078,-11.7055644989014
190000.00,-294.955352783203,-11.6167974472046
190208.33,-289.856750488281,-11.5038652420044
190416.67,-287.944763183594,-11.3793630599976
190625.00,-286.032775878906,-11.2815017700195
190833.33,-288.582092285156,-11.190318107605
191041.67,-279.659484863281,-11.094536781311
191250.00,-287.944763183594,-10.9858894348145
191458.33,-273.923553466797,-10.8509883880615
191666.67,-271.374237060547,-10.7277183532715
191875.00,-268.187591552734,-10.6288423538208
192083.33,-263.088958740234,-10.5453357696533
192291.67,-263.726287841797,-10.4616785049438
192500.00,-259.902313232422,-10.3699836730957
192708.33,-259.902313232422,-10.2766017913818
192916.67,-256.078369140625,-10.156530380249
193125.00,-254.166381835938,-10.0311727523804
193333.33,-250.979736328125,-9.94903564453125
193541.67,-250.342407226563,-9.86089897155762
193750.00,-243.969131469727,-9.74783039093018
193958.33,-245.243789672852,-9.64187049865723
194166.67,-240.782485961914,-9.55756092071533
194375.00,-237.595855712891,-9.48393058776855
194583.33,-237.595855712891,-9.4144287109375
194791.67,-233.771881103516,-9.33581829071045
195000.00,-233.771881103516,-9.23658275604248
195208.33,-228.673263549805,-9.13694763183594
195416.67,-229.94792175293,-9.02761077880859
195625.00,-223.574645996094,-8.88776397705078
195833.33,-224.211975097656,-8.73766326904297
196041.67,-218.476013183594,-8.60823917388916
196250.00,-217.201354980469,-8.50295639038086
196458.33,-212.74006652832,-8.39773178100586
196666.67,-212.102737426758,-8.27820110321045
196875.00,-208.278778076172,-8.1353931427002
197083.33,-206.366790771484,-7.9868631362915
197291.67,-203.180145263672,-7.85961008071899
197500.00,-201.905487060547,-7.7347936630249
197708.33,-192.98291015625,-7.60433197021484
197916.67,-190.43359375,-7.48085689544678
198125.00,-188.521606445313,-7.35522508621216
198333.33,-181.511001586914,-7.23047113418579
198541.67,-181.511001586914,-7.10222101211548
198750.00,-174.500396728516,-6.97289276123047
198958.33,-175.775054931641,-6.84472179412842
199166.67,-168.764450073242,-6.68602848052979
199375.00,-166.215133666992,-6.51491498947144
199583.33,-161.753845214844,-6.38401794433594
199791.67,-158.567199707031,-6.26373100280762
200000.00,-153.46858215332,-6.12022352218628
200208.33,-152.193923950195,-5.98468923568726
200416.67,-147.732620239258,-5.85365343093872
200625.00,-145.183319091797,-5.71385192871094
200833.33,-142.634002685547,-5.5652289390564
201041.67,-136.260726928711,-5.41778564453125
201250.00,-135.623397827148,-5.25348234176636
201458.33,-128.61279296875,-5.08723545074463
201666.67,-124.78882598877,-4.94001436233521
201875.00,-121.602188110352,-4.78237867355347
202083.33,-117.778221130371,-4.60649919509888
202291.67,-110.767608642578,-4.45252752304077
202500.00,-108.855628967285,-4.32096195220947
202708.33,-103.119674682617,-4.16200256347656
202916.67,-104.394332885742,-3.98848938941956
203125.00,-97.3837280273438,-3.83239698410034
203333.33,-91.0104446411133,-3.67015051841736
203541.67,-87.8238067626953,-3.49288058280945
203750.00,-83.9998397827148,-3.34193181991577
203958.33,-79.5385437011719,-3.19233822822571
204166.67,-75.7145767211914,-3.01312303543091
204375.00,-69.978630065918,-2.84314322471619
204583.33,-66.7919921875,-2.68385529518127
204791.67,-60.4187126159668,-2.52224469184875
205000.00,-58.5067291259766,-2.36853933334351
205208.33,-53.4081039428711,-2.20347309112549
205416.67,-49.5841369628906,-2.03795719146729
205625.00,-45.1228446960449,-1.85766494274139
205833.33,-40.0242195129395,-1.65222501754761
206041.67,-37.4749069213867,-1.46518266201019
206250.00,-29.8269748687744,-1.30807185173035
206458.33,-28.552318572998,-1.16355216503143
206666.67,-24.0910243988037,-1.03641629219055
206875.00,-22.8163681030273,-0.923196494579315
207083.33,-17.0804176330566,-0.78909432888031
207291.67,-15.8057613372803,-0.635687947273254
207500.00,-12.619122505188,-0.494592845439911
207708.33,-8.79515552520752,-0.367032587528229
207916.67,-6.2458438873291,-0.235470071434975
208125.00,-3.69653272628784,-0.103797793388367
208333.33,6.50071287155151,0.0365921184420586
208541.67,9.05002403259277,0.203709244728088
208750.00,10.3246803283691,0.355324923992157
208958.33,14.1486473083496,0.489738553762436
209166.67,15.4233026504517,0.621174454689026
209375.00,19.8845977783203,0.762781858444214
209583.33,23.0712375640869,0.933896541595459
209791.67,26.2578754425049,1.09925985336304
210000.00,29.4445152282715,1.26074254512787
210208.33,35.1804656982422,1.39709734916687
210416.67,39.0044326782227,1.51596736907959
210625.00,49.8390083312988,1.64739453792572
210833.33,50.4763336181641,1.80048215389252
211041.67,51.1136627197266,1.95348882675171
211250.00,56.2122840881348,2.10642075538635
211458.33,56.2122840881348,2.25210332870483
211666.67,60.6735801696777,2.37672424316406
211875.00,63.8602180480957,2.49910736083984
212083.33,68.3215179443359,2.63234615325928
212291.67,68.3215179443359,2.78423643112183
212500.00,73.4201354980469,2.93470048904419
212708.33,77.2441024780273,3.07379341125488
212916.67,86.8040237426758,3.20381093025208
213125.00,87.4413528442383,3.32974672317505
213333.33,89.9906616210938,3.45047354698181
213541.67,92.5399703979492,3.58361721038818
213750.00,95.7266082763672,3.71962308883667
213958.33,98.2759246826172,3.83817076683044
214166.67,101.462562561035,3.95493936538696
214375.00,104.011871337891,4.08011627197266
214583.33,108.473167419434,4.22886180877686
214791.67,107.198516845703,4.38144445419312
215000.00,113.571792602539,4.51746988296509
215208.33,114.209121704102,4.64537000656128
215416.67,119.307739257813,4.77437448501587
215625.00,123.131706237793,4.90368175506592
215833.33,126.318351745605,5.04619407653809
216041.67,130.779647827148,5.19947671890259
216250.00,135.878265380859,5.34979152679443
216458.33,139.702239990234,5.50310707092285
216666.67,142.251541137695,5.65345239639282
216875.00,143.52619934082,5.80823230743408
217083.33,149.899475097656,5.94413471221924
217291.67,153.086120605469,6.08556318283081
217500.00,153.723449707031,6.26943683624268
217708.33,160.096725463867,6.44946670532227
217916.67,163.920684814453,6.5986590385437
218125.00,172.843276977539,6.75093698501587
218333.33,174.117935180664,6.90319490432739
218541.67,175.392593383789,7.04251098632813
218750.00,180.4912109375,7.20289087295532
218958.33,186.864501953125,7.37556314468384
219166.67,185.58984375,7.52657032012939
219375.00,190.051132202148,7.67478132247925
219583.33,195.787078857422,7.82758808135986
219791.67,195.149749755859,7.97171926498413
220000.00,204.709671020508,8.11501026153564
220208.33,207.89631652832,8.25896072387695
220416.67,214.906921386719,8.40064811706543
220625.00,211.082946777344,8.54168033599854
220833.33,217.456237792969,8.67205429077148
221041.67,218.730880737305,8.79401206970215
221250.00,223.829513549805,8.91824150085449
221458.33,225.741500854492,9.05175113677979
221666.67,230.202789306641,9.19814777374268
221875.00,237.850723266602,9.3535852432251
222083.33,237.850723266602,9.48363399505615
222291.67,240.400039672852,9.60098171234131
222500.00,242.949340820313,9.70874309539795
222708.33,250.597274780273,9.79974555969238
222916.67,249.322616577148,9.90397548675537
223125.00,253.146591186523,10.0075082778931
223333.33,253.783920288086,10.0974731445313
223541.67,258.882537841797,10.1662788391113
223750.00,262.069183349609,10.2384996414185
223958.33,262.706512451172,10.3512153625488
224166.67,268.442474365234,10.4640293121338
224375.00,267.167816162109,10.5611381530762
224583.33,269.717102050781,10.6509075164795
224791.67,273.541076660156,10.7094812393188
225000.00,275.453063964844,10.7693719863892
225208.33,276.090393066406,10.8491487503052
225416.67,277.365051269531,10.905665397644
225625.00,277.365051269531,10.9650907516479
225833.33,281.826354980469,11.0573616027832
226041.67,281.189025878906,11.1340436935425
226250.00,284.375640869141,11.1934423446655
226458.33,281.826354980469,11.241171836853
226666.67,288.836944580078,11.2910385131836
226875.00,287.562286376953,11.3514966964722
227083.33,293.935577392578,11.4073858261108
227291.67,292.023590087891,11.4504356384277
227500.00,294.572906494141,11.4787435531616
227708.33,295.847564697266,11.5278882980347
227916.67,295.847564697266,11.5848073959351
228125.00,299.034210205078,11.6489143371582
228333.33,299.034210205078,11.7225360870361
228541.67,300.308837890625,11.7618741989136
228750.00,297.759552001953,11.7781343460083
228958.33,301.58349609375,11.7974739074707
229166.67,301.58349609375,11.8297119140625
229375.00,304.1328125,11.8666944503784
229583.33,304.770141601563,11.9066257476807
229791.67,306.68212890625,11.9320516586304
230000.00,308.594116210938,11.9397592544556
230208.33,307.956787109375,11.9382677078247
230416.67,308.594116210938,11.9426326751709
230625.00,306.044799804688,11.9595928192139
230833.33,302.858154296875,11.9968109130859
231041.67,306.68212890625,12.0355253219604
231250.00,309.2314453125,12.0382852554321
231458.33,308.594116210938,12.0350933074951
231666.67,310.506103515625,12.0421943664551
231875.00,310.506103515625,12.0573749542236
232083.33,312.418090820313,12.0943841934204
232291.67,314.967407226563,12.1343402862549
232500.00,311.78076171875,12.1511726379395
232708.33,309.2314453125,12.1667327880859
232916.67,311.143432617188,12.189733505249
233125.00,311.78076171875,12.2109956741333
233333.33,312.418090820313,12.2450122833252
233541.67,313.055419921875,12.2936897277832
233750.00,314.330078125,12.3099689483643
233958.33,314.330078125,12.3192739486694
234166.67,314.330078125,12.3364906311035
234375.00,316.879364013672,12.3409185409546
234583.33,314.967407226563,12.3536281585693
234791.67,315.604705810547,12.3711214065552
235000.00,313.055419921875,12.4045248031616
235208.33,314.967407226563,12.4310960769653
235416.67,313.055419921875,12.4226303100586
235625.00,316.879364013672,12.4191122055054
235833.33,315.604705810547,12.4230403900146
236041.67,315.604705810547,12.4352874755859
236250.00,316.242034912109,12.4638414382935
236458.33,315.604705810547,12.4787492752075
236666.67,311.78076171875,12.4752988815308
236875.00,315.604705810547,12.4534397125244
237083.33,318.154022216797,12.424617767334
237291.67,314.330078125,12.4152050018311
237500.00,317.516693115234,12.4237365722656
237708.33,318.154022216797,12.4301872253418
237916.67,318.154022216797,12.4196357727051
238125.00,318.154022216797,12.4041376113892
238333.33,318.791351318359,12.3890924453735
238541.67,315.604705810547,12.3838014602661
238750.00,318.154022216797,12.4047584533691
238958.33,314.330078125,12.4212589263916
239166.67,316.242034912109,12.4451293945313
239375.00,316.879364013672,12.472939491272
239583.33,313.055419921875,12.4555673599243
239791.67,314.967407226563,12.4179677963257
240000.00,314.330078125,12.3745927810669
240208.33,314.330078125,12.3373689651489
240416.67,313.692749023438,12.300085067749
240625.00,310.506103515625,12.2297191619873
240833.33,308.594116210938,12.1409759521484
241041.67,308.594116210938,12.0560665130615
241250.00,300.946166992188,11.9725484848022
241458.33,304.770141601563,11.8924703598022
241666.67,302.220825195313,11.8098268508911
241875.00,297.759552001953,11.7276849746704
242083.33,297.122222900391,11.6603679656982
242291.67,293.935577392578,11.5608005523682
242500.00,291.386260986328,11.4371652603149
242708.33,287.562286376953,11.3056402206421
242916.67,283.738342285156,11.1811838150024
243125.00,278.639709472656,11.1005973815918
243333.33,279.914367675781,11.014612197876
243541.67,274.178405761719,10.9092769622803
243750.00,274.178405761719,10.7889251708984
243958.33,272.266418457031,10.6690530776978
244166.67,266.530487060547,10.5812158584595
244375.00,265.255828857422,10.4942722320557
244583.33,262.706512451172,10.4024114608765
244791.67,261.431854248047,10.3117485046387
245000.00,257.607879638672,10.2049608230591
245208.33,258.245208740234,10.0976276397705
245416.67,251.871932983398,9.98978900909424
245625.00,251.234603881836,9.89369010925293
245833.33,248.047973632813,9.82208633422852
246041.67,246.135986328125,9.72932720184326
246250.00,246.773315429688,9.611985206604
246458.33,243.586669921875,9.51069068908691
246666.67,239.762710571289,9.42997550964355
246875.00,235.938735961914,9.33956432342529
247083.33,232.114776611328,9.24880599975586
247291.67,231.477447509766,9.1426477432251
247500.00,227.653472900391,9.02440738677979
247708.33,226.378814697266,8.9000244140625
247916.67,223.192184448242,8.76637268066406
248125.00,220.00553894043,8.6485652923584
248333.33,222.55485534668,8.53248119354248
248541.67,216.818908691406,8.42086124420166
248750.00,212.994934082031,8.30044460296631
248958.33,207.89631652832,8.15897178649902
249166.67,204.072341918945,8.0066499710083
249375.00,200.885711669922,7.85865879058838
249583.33,198.336395263672,7.72472381591797
249791.67,190.688461303711,7.60234642028809
250000.00,189.413803100586,7.49208974838257
250208.33,185.58984375,7.35857248306274
250416.67,183.04052734375,7.19924449920654
250625.00,185.58984375,7.05482959747314
250833.33,178.579238891602,6.91414833068848
251041.67,172.843276977539,6.77548265457153
251250.00,169.019317626953,6.6580662727356
251458.33,163.28337097168,6.53229093551636
251666.67,160.096725463867,6.38083791732788
251875.00,160.096725463867,6.22072601318359
252083.33,153.723449707031,6.07343196868896
252291.67,147.987503051758,5.96240043640137
252500.00,144.800857543945,5.85114336013794
252708.33,142.888870239258,5.71741914749146
252916.67,146.07551574707,5.58159494400024
253125.00,135.240936279297,5.4330587387085
253333.33,132.054306030273,5.25553894042969
253541.67,128.230331420898,5.06414985656738
253750.00,125.04369354248,4.88148021697998
253958.33,119.945068359375,4.7226676940918
254166.67,116.758430480957,4.57585716247559
254375.00,111.659805297852,4.40711259841919
254583.33,107.835838317871,4.21952772140503
254791.67,102.099891662598,4.05042695999146
255000.00,99.5505752563477,3.88979744911194
255208.33,91.9026412963867,3.72622871398926
255416.67,91.2653198242188,3.57358527183533
255625.00,86.1666946411133,3.41739916801453
255833.33,84.2547073364258,3.25075769424438
256041.67,78.5187606811523,3.06224513053894
256250.00,74.6947937011719,2.8714644908905
256458.33,70.8708267211914,2.68792152404785
256666.67,65.7722015380859,2.52399325370789
256875.00,59.39892578125,2.38537788391113
257083.33,56.8496131896973,2.22708106040955
257291.67,53.0256462097168,2.06351494789124
257500.00,45.3777122497559,1.90297544002533
257708.33,43.4657287597656,1.75456821918488
257916.67,41.5537452697754,1.62096655368805
258125.00,41.5537452697754,1.47448492050171
258333.33,36.4551200866699,1.32399499416351
258541.67,30.081844329834,1.17626178264618
258750.00,27.5325317382813,1.03610301017761
258958.33,23.7085647583008,0.887867867946625
259166.67,15.4233026504517,0.750835180282593
259375.00,14.7859754562378,0.6255943775177
259583.33,12.8739910125732,0.486123770475388
259791.67,7.1380410194397,0.340678930282593
260000.00,5.86338520050049,0.183967173099518
260208.33,0.764762282371521,0.0254561752080917
260416.67,1.40209019184113,-0.121075801551342
260625.00,-4.33386039733887,-0.254380017518997
260833.33,-12.619122505188,-0.386226296424866
261041.67,-12.619122505188,-0.526059091091156
261250.00,-15.8057613372803,-0.684045016765594
261458.33,-19.6297283172607,-0.845887959003448
261666.67,-23.4536952972412,-0.984011828899384
261875.00,-27.2776622772217,-1.11313343048096
262083.33,-29.1896457672119,-1.25834560394287
262291.67,-38.1122360229492,-1.42130434513092
262500.00,-38.1122360229492,-1.57984614372253
262708.33,-40.0242195129395,-1.72640657424927
262916.67,-47.0348281860352,-1.87553334236145
263125.00,-53.4081039428711,-2.0263147354126
263333.33,-55.3200874328613,-2.18077945709229
263541.67,-57.8694000244141,-2.3386492729187
263750.00,-61.056037902832,-2.48530650138855
263958.33,-64.24267578125,-2.62447071075439
264166.67,-68.0666427612305,-2.75455403327942
264375.00,-71.8906097412109,-2.87624263763428
264583.33,-75.7145767211914,-2.98873496055603
264791.67,-79.5385437011719,-3.11426639556885
265000.00,-81.4505310058594,-3.23749136924744
265208.33,-85.9118270874023,-3.36073803901672
265416.67,-94.1970901489258,-3.51128959655762
265625.00,-92.2851028442383,-3.66266989707947
265833.33,-95.4717407226563,-3.78465962409973
266041.67,-98.0210571289063,-3.88019800186157
266250.00,-101.845024108887,-3.98718476295471
266458.33,-106.30632019043,-4.1334753036499
266666.67,-107.58097076416,-4.30461120605469
266875.00,-112.679595947266,-4.45778799057007
267083.33,-113.954254150391,-4.60872316360474
267291.67,-119.052871704102,-4.75614976882935
267500.00,-120.964859008789,-4.877357006073
267708.33,-124.151496887207,-5.01022672653198
267916.67,-127.975463867188,-5.16608381271362
268125.00,-129.250122070313,-5.32524061203003
268333.33,-134.348739624023,-5.47667789459229
268541.67,-138.810043334961,-5.61882495880127
268750.00,-143.271331787109,-5.73945951461792
268958.33,-145.820648193359,-5.85600328445435
269166.67,-150.281936645508,-5.99820423126221
269375.00,-153.46858215332,-6.15622520446777
269583.33,-157.929870605469,-6.30804824829102
269791.67,-161.116516113281,-6.44337177276611
270000.00,-166.852462768555,-6.57349443435669
270208.33,-168.12712097168,-6.70311832427979
270416.67,-173.225738525391,-6.85956478118896
270625.00,-177.049713134766,-7.03649854660034
270833.33,-182.785659790039,-7.20436954498291
271041.67,-184.697647094727,-7.35883569717407
271250.00,-186.609619140625,-7.51957941055298
271458.33,-192.345581054688,-7.68756151199341
271666.67,-195.532211303711,-7.85505485534668
271875.00,-199.356185913086,-8.01132678985596
272083.33,-201.905487060547,-8.14501857757568
272291.67,-207.641448974609,-8.27937698364258
272500.00,-210.828079223633,-8.43373870849609
272708.33,-218.476013183594,-8.58792304992676
272916.67,-217.838684082031,-8.7239933013916
273125.00,-223.574645996094,-8.85337066650391
273333.33,-225.486618041992,-8.98517608642578
273541.67,-229.94792175293,-9.12569046020508
273750.00,-230.585250854492,-9.28861427307129
273958.33,-234.409210205078,-9.43204498291016
274166.67,-237.595855712891,-9.53735160827637
274375.00,-238.870513916016,-9.63039207458496
274583.33,-244.606460571289,-9.72501754760742
274791.67,-247.155776977539,-9.84767436981201
275000.00,-252.25439453125,-9.95675468444824
275208.33,-251.617065429688,-10.0575914382935
275416.67,-255.441040039063,-10.1716299057007
275625.00,-259.265014648438,-10.2519187927246
275833.33,-260.539642333984,-10.3103446960449
276041.67,-261.814300537109,-10.3894853591919
276250.00,-262.451629638672,-10.4784421920776
276458.33,-267.550262451172,-10.5735998153687
