Time (microseconds),V_ch1,I_ch2
354375.00,177.941909790039,5.06026601791382
354583.33,178.579238891602,5.28829193115234
354791.67,174.755264282227,5.28829193115234
355000.00,170.293975830078,5.28829193115234
355208.33,169.019317626953,4.98425769805908
355416.67,163.920684814453,4.60421514511108
355625.00,161.371383666992,4.90824937820435
355833.33,157.547409057617,5.06026601791382
356041.67,151.174133300781,4.30018138885498
356250.00,147.350173950195,4.52820682525635
356458.33,145.438186645508,4.14816427230835
356666.67,135.878265380859,3.76812195777893
356875.00,138.427581787109,3.95814299583435
357083.33,133.966278076172,3.10304760932922
357291.67,130.142318725586,3.31207084655762
357500.00,128.230331420898,3.23606252670288
357708.33,124.406364440918,3.31207084655762
357916.67,118.670417785645,2.62799453735352
358125.00,114.846450805664,2.66599869728088
358333.33,110.385154724121,2.5519859790802
358541.67,106.561187744141,2.62799453735352
358750.00,104.011871337891,2.78001141548157
358958.33,98.9132537841797,2.32396054267883
359166.67,95.7266082763672,2.09593510627747
359375.00,92.5399703979492,1.4878671169281
359583.33,84.8920364379883,1.25984168052673
359791.67,83.6173858642578,1.41185867786407
360000.00,80.4307403564453,1.25984168052673
360208.33,75.3321228027344,0.97480982542038
360416.67,72.7828063964844,1.10782468318939
360625.00,66.4095306396484,0.97480982542038
360833.33,63.2228927612305,0.347739785909653
361041.67,60.0362510681152,0.499756753444672
361250.00,55.5749588012695,0.366741895675659
361458.33,52.3883171081543,0.651773750782013
361666.67,47.9270248413086,0.575765252113342
361875.00,46.0150413513184,0.0437058098614216
362083.33,42.1910743713379,-0.412345141172409
362291.67,37.7297782897949,-0.279330283403397
362500.00,34.5431365966797,-1.02041304111481
362708.33,30.7191715240479,-0.545359969139099
362916.67,26.2578754425049,-0.849393963813782
363125.00,22.4339084625244,-0.412345141172409
363333.33,21.1592540740967,-0.849393963813782
363541.67,16.6979579925537,-1.00141096115112
363750.00,14.1486473083496,-1.45746183395386
363958.33,11.5993356704712,-1.6094788312912
364166.67,8.41269683837891,-1.47646403312683
364375.00,3.95140147209167,-1.45746183395386
364583.33,0.764762282371521,-1.62848103046417
364791.67,-3.05920481681824,-2.0845320224762
365000.00,-7.52049970626831,-2.42657017707825
365208.33,-12.619122505188,-2.38856601715088
365416.67,-14.5311059951782,-2.52158069610596
365625.00,-17.0804176330566,-2.0845320224762
365833.33,-22.1790409088135,-2.21754670143127
366041.67,-20.9043846130371,-2.82561469078064
366250.00,-29.8269748687744,-2.69259977340698
366458.33,-32.3762855529785,-3.45268487930298
366666.67,-38.1122360229492,-3.60470175743103
366875.00,-40.661548614502,-3.03463816642761
367083.33,-43.8481864929199,-3.30066776275635
367291.67,-48.3094825744629,-3.75671863555908
367500.00,-50.2214660644531,-4.19376754760742
367708.33,-54.0454330444336,-4.06075286865234
367916.67,-59.1440544128418,-4.51680374145508
368125.00,-61.6933670043945,-4.36478662490845
368333.33,-59.7813835144043,-4.34578466415405
368541.67,-67.4293212890625,-4.51680374145508
368750.00,-71.8906097412109,-4.19376754760742
368958.33,-74.4399261474609,-5.12487173080444
369166.67,-78.2638931274414,-5.27688837051392
369375.00,-80.8132019042969,-5.12487173080444
369583.33,-83.3625106811523,-5.29589080810547
369791.67,-89.7357940673828,-5.42890548706055
370000.00,-91.0104446411133,-4.82083749771118
370208.33,-94.1970901489258,-4.95385265350342
370416.67,-98.6583786010742,-5.73293972015381
370625.00,-94.8344116210938,-6.34100723266602
370833.33,-104.394332885742,-6.16998815536499
371041.67,-108.855628967285,-5.88495635986328
371250.00,-111.404937744141,-6.20799255371094
371458.33,-117.140892028809,-6.01797151565552
