Time (microseconds),V_ch1,V_ch2,V_ch3
282708.33,-166.852462768555,7.04250383377075,154.583908081055
282916.67,-164.940475463867,4.49319267272949,157.770538330078
283125.00,-164.303146362305,1.30655324459076,158.407867431641
283333.33,-159.841857910156,-0.605430364608765,160.319854736328
283541.67,-159.841857910156,-3.79206967353821,163.506484985352
283750.00,-156.655212402344,-8.89069271087646,164.781143188477
283958.33,-158.567199707031,-10.1653480529785,166.055801391602
284166.67,-154.105911254883,-15.9012985229492,167.967788696289
284375.00,-150.91926574707,-15.9012985229492,169.879776000977
284583.33,-150.281936645508,-22.9119052886963,169.879776000977
284791.67,-148.36994934082,-24.1865615844727,170.51708984375
285000.00,-144.545989990234,-29.9225120544434,173.703735351563
285208.33,-141.996673583984,-33.1091499328613,174.978393554688
285416.67,-141.359344482422,-36.2957916259766,174.978393554688
285625.00,-140.084686279297,-40.7570838928223,177.527709960938
285833.33,-138.172714233398,-43.306396484375,178.1650390625
286041.67,-132.436752319336,-48.4050178527832,180.077011108398
286250.00,-134.986068725586,-49.6796760559082,181.351669311523
286458.33,-128.61279296875,-52.8663139343262,183.263656616211
286666.67,-125.426155090332,-56.6902809143066,181.351669311523
286875.00,-125.426155090332,-66.8875274658203,183.263656616211
287083.33,-120.327529907227,-62.4262313842773,183.900985717773
287291.67,-118.415542602539,-67.5248565673828,185.175643920898
287500.00,-114.591575622559,-70.7114944458008,184.538314819336
287708.33,-113.316925048828,-75.1727905273438,185.175643920898
287916.67,-110.767608642578,-77.7220993041992,187.087615966797
288125.00,-107.58097076416,-78.3594284057617,188.999603271484
288333.33,-105.668991088867,-84.7327041625977,187.724945068359
288541.67,-100.570365905762,-86.0073623657227,188.999603271484
288750.00,-96.7463989257813,-91.7433166503906,188.362274169922
288958.33,-95.4717407226563,-93.6552963256836,187.724945068359
289166.67,-92.9224319458008,-101.940559387207,188.362274169922
289375.00,-89.0984649658203,-98.1165924072266,188.362274169922
289583.33,-86.5491561889648,-106.40185546875,185.175643920898
289791.67,-80.8132019042969,-105.764526367188,187.724945068359
290000.00,-80.1758728027344,-109.588493347168,186.450286865234
290208.33,-75.0772552490234,-112.137802124023,187.724945068359
290416.67,-69.978630065918,-112.137802124023,187.087615966797
290625.00,-67.4293212890625,-118.511085510254,185.175643920898
290833.33,-64.8800048828125,-119.785736083984,183.900985717773
291041.67,-62.330696105957,-125.521690368652,185.175643920898
291250.00,-58.5067291259766,-125.521690368652,183.900985717773
291458.33,-54.0454330444336,-130.620315551758,182.626327514648
291666.67,-52.1334495544434,-131.25764465332,181.351669311523
291875.00,-49.5841369628906,-135.081604003906,180.077011108398
292083.33,-44.4855155944824,-135.081604003906,180.077011108398
292291.67,-41.2988739013672,-137.630920410156,178.802352905273
292500.00,-38.1122360229492,-141.454879760742,178.802352905273
292708.33,-34.2882690429688,-152.289459228516,178.1650390625
292916.67,-31.7389583587646,-145.278854370117,174.978393554688
293125.00,-29.1896457672119,-149.740142822266,174.978393554688
293333.33,-19.6297283172607,-152.289459228516,173.06640625
293541.67,-23.4536952972412,-151.652130126953,171.154418945313
293750.00,-22.8163681030273,-155.476104736328,168.605117797852
293958.33,-13.89377784729,-156.750747680664,169.242446899414
294166.67,-10.7071390151978,-158.662734985352,168.605117797852
294375.00,-6.88317203521729,-160.574722290039,167.330459594727
294583.33,-3.05920481681824,-160.574722290039,166.055801391602
294791.67,0.127434447407722,-164.398681640625,164.781143188477
295000.00,3.31407380104065,-173.321273803711,162.869155883789
295208.33,7.1380410194397,-166.947998046875,160.957183837891
295416.67,9.05002403259277,-168.859985351563,157.770538330078
295625.00,18.6099414825439,-175.870590209961,156.495880126953
295833.33,14.7859754562378,-173.321273803711,155.221221923828
296041.67,17.3352870941162,-175.870590209961,153.30924987793
296250.00,22.4339084625244,-174.595932006836,152.671920776367
296458.33,25.620548248291,-176.507919311523,151.397262573242
296666.67,31.3564987182617,-181.606536865234,147.573287963867
296875.00,35.1804656982422,-180.331878662109,145.661315917969
297083.33,36.4551200866699,-181.606536865234,143.749328613281
297291.67,41.5537452697754,-191.803787231445,142.474670410156
297500.00,45.3777122497559,-184.793182373047,138.013381958008
297708.33,47.9270248413086,-186.705169677734,138.65071105957
297916.67,58.124267578125,-191.803787231445,135.464065551758
298125.00,55.5749588012695,-188.617141723633,133.55207824707
298333.33,55.5749588012695,-191.803787231445,129.090789794922
298541.67,63.8602180480957,-192.441116333008,127.816131591797
298750.00,65.1348724365234,-193.07844543457,125.904144287109
298958.33,69.5961685180664,-193.715774536133,123.354835510254
299166.67,73.4201354980469,-194.353103637695,122.080177307129
299375.00,75.3321228027344,-194.990417480469,118.893539428711
299583.33,78.5187606811523,-194.990417480469,116.344230651855
299791.67,83.6173858642578,-194.353103637695,111.882934570313
300000.00,84.2547073364258,-196.902404785156,111.24560546875
300208.33,87.4413528442383,-200.089050292969,108.058967590332
300416.67,92.5399703979492,-196.902404785156,106.146987915039
300625.00,94.4519577026367,-196.265075683594,101.048362731934
300833.33,99.5505752563477,-197.539733886719,99.7737045288086
301041.67,102.73722076416,-198.177062988281,95.9497375488281
301250.00,105.286529541016,-196.902404785156,93.4004287719727
301458.33,105.923858642578,-197.539733886719,91.4884414672852
301666.67,109.747825622559,-197.539733886719,88.3018035888672
301875.00,110.385154724121,-196.265075683594,86.3898239135742
302083.33,116.758430480957,-194.353103637695,81.9285278320313
302291.67,119.945068359375,-194.990417480469,79.3792114257813
302500.00,120.582397460938,-195.627746582031,74.9179229736328
302708.33,125.04369354248,-194.353103637695,71.0939559936523
302916.67,128.230331420898,-193.07844543457,69.8192977905273
303125.00,132.054306030273,-194.353103637695,66.6326599121094
303333.33,131.416976928711,-193.07844543457,62.8086891174316
303541.67,135.878265380859,-191.166458129883,60.2593803405762
303750.00,137.790252685547,-191.803787231445,54.5234298706055
303958.33,140.97688293457,-189.891799926758,52.6114463806152
304166.67,139.702239990234,-191.166458129883,50.699462890625
304375.00,146.07551574707,-183.518524169922,47.5128211975098
304583.33,145.438186645508,-187.342483520508,44.3261833190918
304791.67,150.536804199219,-184.793182373047,41.7768707275391
305000.00,150.536804199219,-182.881195068359,38.5902328491211
305208.33,154.998107910156,-184.155853271484,34.7662658691406
305416.67,159.459396362305,-181.606536865234,30.9422988891602
305625.00,158.822067260742,-179.694549560547,25.8436756134033
305833.33,160.096725463867,-180.331878662109,24.569019317627
306041.67,162.008712768555,-178.419906616211,22.0197086334229
306250.00,166.470001220703,-175.870590209961,18.8330688476563
306458.33,162.646041870117,-177.782577514648,14.3717737197876
306666.67,169.019317626953,-167.585327148438,12.4597902297974
306875.00,170.293975830078,-173.321273803711,8.63582324981689
307083.33,170.931304931641,-170.77197265625,5.44918441772461
307291.67,174.117935180664,-167.585327148438,3.5372006893158
307500.00,175.392593383789,-168.859985351563,0.350561439990997
307708.33,179.853881835938,-165.036010742188,-4.11073350906372
307916.67,179.216552734375,-163.124038696289,-7.93470048904419
308125.00,180.4912109375,-163.124038696289,-10.4840116500854
308333.33,180.4912109375,-160.574722290039,-14.3079795837402
308541.67,183.04052734375,-158.025405883789,-18.7692737579346
308750.00,186.227172851563,-159.300064086914,-20.0439300537109
308958.33,187.501815795898,-150.377471923828,-23.8678970336914
309166.67,188.139144897461,-151.652130126953,-27.054536819458
309375.00,188.776473999023,-152.289459228516,-29.6038475036621
309583.33,191.325790405273,-147.190841674805,-30.8785037994385
309791.67,191.963119506836,-147.190841674805,-35.9771270751953
310000.00,193.875106811523,-144.004196166992,-41.0757484436035
310208.33,195.149749755859,-142.729537963867,-42.3504028320313
310416.67,195.787078857422,-140.180236816406,-45.5370445251465
310625.00,195.149749755859,-140.180236816406,-49.9983406066895
310833.33,198.336395263672,-135.081604003906,-51.2729949951172
311041.67,194.512435913086,-134.444274902344,-55.0969619750977
311250.00,198.336395263672,-132.532302856445,-58.2835998535156
311458.33,199.611053466797,-126.159019470215,-60.8329124450684
311666.67,200.248382568359,-129.345657348633,-65.9315338134766
311875.00,202.160369873047,-122.335052490234,-67.8435211181641
312083.33,202.160369873047,-120.423065185547,-71.030158996582
312291.67,202.160369873047,-117.236427307129,-74.8541259765625
312500.00,203.435012817383,-114.687118530273,-78.0407638549805
312708.33,202.79768371582,-110.863151550293,-81.2274017333984
312916.67,204.709671020508,-109.588493347168,-85.6886978149414
313125.00,204.072341918945,-104.489868164063,-85.6886978149414
313333.33,206.621658325195,-103.8525390625,-88.2380065917969
313541.67,205.34700012207,-100.665901184082,-92.0619735717773
313750.00,205.34700012207,-94.2926254272461,-95.2486190795898
313958.33,203.435012817383,-93.6552963256836,-97.7979278564453
314166.67,203.435012817383,-90.4686584472656,-100.347236633301
314375.00,203.435012817383,-85.3700332641602,-102.259223937988
314583.33,203.435012817383,-82.8207244873047,-106.083190917969
314791.67,204.072341918945,-80.9087371826172,-109.907157897949
315000.00,202.79768371582,-78.3594284057617,-110.544486999512
